Year,Month,Day,Hour,Minute,Temperature,GHI
2020,3,19,19,0,26.2,0
2020,3,19,20,0,25.7,0
2020,3,19,21,0,25.5,0
2020,3,19,22,0,25.2,0
2020,3,19,23,0,24.9,0
2020,3,20,0,0,24.6,0
2020,3,20,1,0,26.3,8
2020,3,20,2,0,29.9,204
2020,3,20,3,0,33.2,454
2020,3,20,4,0,35.7,686
2020,3,20,5,0,37.8,869
2020,3,20,6,0,39.2,883
2020,3,20,7,0,40.1,915
2020,3,20,8,0,40.4,958
2020,3,20,9,0,40,831
2020,3,20,10,0,39,635
2020,3,20,11,0,37.1,395
2020,3,20,12,0,34.9,153
2020,3,20,13,0,32.9,0
2020,3,20,14,0,31.2,0
2020,3,20,15,0,30,0
2020,3,20,16,0,29.2,0
2020,3,20,17,0,28.4,0
2020,3,20,18,0,27.7,0
2020,3,20,19,0,27.1,0
2020,3,20,20,0,26.6,0
2020,3,20,21,0,26.1,0
2020,3,20,22,0,25.7,0
2020,3,20,23,0,25.3,0
2020,3,21,0,0,25,0
2020,3,21,1,0,26.5,7
2020,3,21,2,0,29.4,193
2020,3,21,3,0,32.4,436
2020,3,21,4,0,35,662
2020,3,21,5,0,37,838
2020,3,21,6,0,38.5,957
2020,3,21,7,0,39.3,990
2020,3,21,8,0,39.5,939
2020,3,21,9,0,38.7,805
2020,3,21,10,0,37.4,596
2020,3,21,11,0,35.7,362
2020,3,21,12,0,33.8,152
2020,3,21,13,0,32,0
2020,3,21,14,0,30.5,0
2020,3,21,15,0,29.3,0
2020,3,21,16,0,28.4,0
2020,3,21,17,0,27.7,0
2020,3,21,18,0,27.1,0
2020,3,21,19,0,26.4,0
2020,3,21,20,0,25.9,0
2020,3,21,21,0,25.5,0
2020,3,21,22,0,25.1,0
2020,3,21,23,0,24.9,0
2020,3,22,0,0,24.7,0
2020,3,22,1,0,26.1,9
2020,3,22,2,0,28.9,204
2020,3,22,3,0,31.9,452
2020,3,22,4,0,34.4,682
2020,3,22,5,0,36.6,860
2020,3,22,6,0,38.2,946
2020,3,22,7,0,39.2,976
2020,3,22,8,0,39.7,926
2020,3,22,9,0,39.5,807
2020,3,22,10,0,38.4,618
2020,3,22,11,0,36.9,389
2020,3,22,12,0,35,149
2020,3,22,13,0,33,0
2020,3,22,14,0,31.4,0
2020,3,22,15,0,29.9,0
2020,3,22,16,0,28.9,0
2020,3,22,17,0,28.2,0
2020,3,22,18,0,27.5,0
2020,3,22,19,0,26.9,0
2020,3,22,20,0,26.3,0
2020,3,22,21,0,25.9,0
2020,3,22,22,0,25.6,0
2020,3,22,23,0,25.3,0
2020,3,23,0,0,25,0
2020,3,23,1,0,26.3,7
2020,3,23,2,0,28.8,198
2020,3,23,3,0,31.6,442
2020,3,23,4,0,34.2,673
2020,3,23,5,0,36.3,853
2020,3,23,6,0,37.9,968
2020,3,23,7,0,39,1001
2020,3,23,8,0,39.3,952
2020,3,23,9,0,38.9,821
2020,3,23,10,0,37.9,615
2020,3,23,11,0,36.3,400
2020,3,23,12,0,34.4,158
2020,3,23,13,0,32.3,0
2020,3,23,14,0,30.8,0
2020,3,23,15,0,29.4,0
2020,3,23,16,0,28.3,0
2020,3,23,17,0,27.3,0
2020,3,23,18,0,26.6,0
2020,3,23,19,0,26.1,0
2020,3,23,20,0,25.7,0
2020,3,23,21,0,25.3,0
2020,3,23,22,0,25,0
2020,3,23,23,0,24.6,0
2020,3,24,0,0,24.2,0
2020,3,24,1,0,25.7,10
2020,3,24,2,0,28.3,208
2020,3,24,3,0,31.2,382
2020,3,24,4,0,34,569
2020,3,24,5,0,36.2,736
2020,3,24,6,0,37.8,975
2020,3,24,7,0,38.6,1004
2020,3,24,8,0,38.5,956
2020,3,24,9,0,37.5,826
2020,3,24,10,0,36.8,639
2020,3,24,11,0,35.8,407
2020,3,24,12,0,34.1,162
2020,3,24,13,0,32.3,0
2020,3,24,14,0,30.9,0
2020,3,24,15,0,29.5,0
2020,3,24,16,0,28.2,0
2020,3,24,17,0,27.4,0
2020,3,24,18,0,26.7,0
2020,3,24,19,0,26.1,0
2020,3,24,20,0,25.6,0
2020,3,24,21,0,25.3,0
2020,3,24,22,0,25.1,0
2020,3,24,23,0,24.8,0
2020,3,25,0,0,24.5,0
2020,3,25,1,0,25.9,11
2020,3,25,2,0,28.6,213
2020,3,25,3,0,31.4,464
2020,3,25,4,0,33.9,693
2020,3,25,5,0,36,874
2020,3,25,6,0,37.5,985
2020,3,25,7,0,38.4,1018
2020,3,25,8,0,38.6,967
2020,3,25,9,0,38.3,834
2020,3,25,10,0,37.4,643
2020,3,25,11,0,36,409
2020,3,25,12,0,33.9,163
2020,3,25,13,0,32,0
2020,3,25,14,0,30.4,0
2020,3,25,15,0,29,0
2020,3,25,16,0,27.8,0
2020,3,25,17,0,27,0
2020,3,25,18,0,26.3,0
2020,3,25,19,0,25.7,0
2020,3,25,20,0,25.1,0
2020,3,25,21,0,24.7,0
2020,3,25,22,0,24.4,0
2020,3,25,23,0,23.9,0
2020,3,26,0,0,23.5,0
2020,3,26,1,0,25.3,15
2020,3,26,2,0,28.2,193
2020,3,26,3,0,31.1,411
2020,3,26,4,0,33.8,622
2020,3,26,5,0,35.9,756
2020,3,26,6,0,37.5,706
2020,3,26,7,0,38.5,855
2020,3,26,8,0,39,803
2020,3,26,9,0,38.8,790
2020,3,26,10,0,38,608
2020,3,26,11,0,36.5,372
2020,3,26,12,0,34.4,161
2020,3,26,13,0,32.2,0
2020,3,26,14,0,30.4,0
2020,3,26,15,0,28.7,0
2020,3,26,16,0,27.4,0
2020,3,26,17,0,26.6,0
2020,3,26,18,0,26,0
2020,3,26,19,0,25.4,0
2020,3,26,20,0,24.9,0
2020,3,26,21,0,24.7,0
2020,3,26,22,0,24.8,0
2020,3,26,23,0,24.7,0
2020,3,27,0,0,24.6,0
2020,3,27,1,0,25.7,14
2020,3,27,2,0,28.1,219
2020,3,27,3,0,30.8,475
2020,3,27,4,0,33.5,708
2020,3,27,5,0,35.6,889
2020,3,27,6,0,37.2,995
2020,3,27,7,0,38.2,1025
2020,3,27,8,0,38.6,972
2020,3,27,9,0,38.3,840
2020,3,27,10,0,37.4,644
2020,3,27,11,0,35.9,405
2020,3,27,12,0,33.8,158
2020,3,27,13,0,31.9,0
2020,3,27,14,0,29.9,0
2020,3,27,15,0,28.3,0
2020,3,27,16,0,27.2,0
2020,3,27,17,0,26.6,0
2020,3,27,18,0,25.9,0
2020,3,27,19,0,25.2,0
2020,3,27,20,0,24.7,0
2020,3,27,21,0,24.4,0
2020,3,27,22,0,23.9,0
2020,3,27,23,0,23.6,0
2020,3,28,0,0,23.2,0
2020,3,28,1,0,24.9,18
2020,3,28,2,0,27.7,232
2020,3,28,3,0,30.6,492
2020,3,28,4,0,33.5,730
2020,3,28,5,0,35.9,912
2020,3,28,6,0,37.8,1034
2020,3,28,7,0,39,1066
2020,3,28,8,0,39.6,1015
2020,3,28,9,0,39.6,878
2020,3,28,10,0,38.8,682
2020,3,28,11,0,37.3,437
2020,3,28,12,0,34.7,178
2020,3,28,13,0,31.8,0
2020,3,28,14,0,30,0
2020,3,28,15,0,28.4,0
2020,3,28,16,0,27.2,0
2020,3,28,17,0,26.4,0
2020,3,28,18,0,25.7,0
2020,3,28,19,0,25.1,0
2020,3,28,20,0,24.6,0
2020,3,28,21,0,24.2,0
2020,3,28,22,0,23.9,0
2020,3,28,23,0,23.6,0
2020,3,29,0,0,23.4,0
2020,3,29,1,0,25,24
2020,3,29,2,0,28.3,250
2020,3,29,3,0,31.7,516
2020,3,29,4,0,34.5,753
2020,3,29,5,0,36.6,936
2020,3,29,6,0,38.2,1040
2020,3,29,7,0,39.3,1071
2020,3,29,8,0,39.6,1017
2020,3,29,9,0,39.4,883
2020,3,29,10,0,38.6,684
2020,3,29,11,0,37,439
2020,3,29,12,0,34.3,179
2020,3,29,13,0,31.4,0
2020,3,29,14,0,29.8,0
2020,3,29,15,0,28.3,0
2020,3,29,16,0,27.1,0
2020,3,29,17,0,26.2,0
2020,3,29,18,0,25.5,0
2020,3,29,19,0,25,0
2020,3,29,20,0,24.6,0
2020,3,29,21,0,24.4,0
2020,3,29,22,0,24,0
2020,3,29,23,0,23.7,0
2020,3,30,0,0,23.4,0
2020,3,30,1,0,25.3,23
2020,3,30,2,0,28.8,243
2020,3,30,3,0,32,505
2020,3,30,4,0,34.6,741
2020,3,30,5,0,36.8,928
2020,3,30,6,0,38.4,1042
2020,3,30,7,0,39.6,1075
2020,3,30,8,0,40.1,1023
2020,3,30,9,0,40.1,886
2020,3,30,10,0,39.3,686
2020,3,30,11,0,37.9,441
2020,3,30,12,0,35,179
2020,3,30,13,0,31.9,0
2020,3,30,14,0,30.3,0
2020,3,30,15,0,28.7,0
2020,3,30,16,0,27.2,0
2020,3,30,17,0,26,0
2020,3,30,18,0,25.4,0
2020,3,30,19,0,25,0
2020,3,30,20,0,24.4,0
2020,3,30,21,0,23.5,0
2020,3,30,22,0,22.8,0
2020,3,30,23,0,22.3,0
2020,3,31,0,0,21.9,0
2020,3,31,1,0,24.3,28
2020,3,31,2,0,27.7,258
2020,3,31,3,0,31.4,518
2020,3,31,4,0,34.1,750
2020,3,31,5,0,36.2,925
2020,3,31,6,0,37.8,1026
2020,3,31,7,0,38.9,1050
2020,3,31,8,0,39.3,995
2020,3,31,9,0,39.3,864
2020,3,31,10,0,38.5,668
2020,3,31,11,0,37,424
2020,3,31,12,0,34.6,170
2020,3,31,13,0,32.1,0
2020,3,31,14,0,30.4,0
2020,3,31,15,0,28.9,0
2020,3,31,16,0,27.5,0
2020,3,31,17,0,26.1,0
2020,3,31,18,0,25.1,0
2020,3,31,19,0,24.6,0
2020,3,31,20,0,24.2,0
2020,3,31,21,0,23.6,0
2020,3,31,22,0,23.2,0
2020,3,31,23,0,22.9,0
2020,4,1,0,0,22.7,0
2020,4,1,1,0,24.6,25
2020,4,1,2,0,27.7,244
2020,4,1,3,0,31.1,504
2020,4,1,4,0,34.1,736
2020,4,1,5,0,36.3,916
2020,4,1,6,0,38.1,1024
2020,4,1,7,0,39.2,1053
2020,4,1,8,0,39.7,1000
2020,4,1,9,0,39.6,872
2020,4,1,10,0,38.7,674
2020,4,1,11,0,37.2,430
2020,4,1,12,0,34.7,173
2020,4,1,13,0,32,0
2020,4,1,14,0,30.3,0
2020,4,1,15,0,28.7,0
2020,4,1,16,0,27.3,0
2020,4,1,17,0,26.1,0
2020,4,1,18,0,25.2,0
2020,4,1,19,0,24.6,0
2020,4,1,20,0,24.2,0
2020,4,1,21,0,23.9,0
2020,4,1,22,0,23.7,0
2020,4,1,23,0,23.6,0
2020,4,2,0,0,23.6,0
2020,4,2,1,0,25.5,23
2020,4,2,2,0,28.6,237
2020,4,2,3,0,31.9,490
2020,4,2,4,0,35,719
2020,4,2,5,0,37.2,897
2020,4,2,6,0,38.8,1016
2020,4,2,7,0,39.9,1043
2020,4,2,8,0,40.3,988
2020,4,2,9,0,40,849
2020,4,2,10,0,39.1,652
2020,4,2,11,0,37.6,410
2020,4,2,12,0,35.2,161
2020,4,2,13,0,32.6,0
2020,4,2,14,0,30.9,0
2020,4,2,15,0,29.3,0
2020,4,2,16,0,28,0
2020,4,2,17,0,26.9,0
2020,4,2,18,0,26,0
2020,4,2,19,0,25.4,0
2020,4,2,20,0,24.9,0
2020,4,2,21,0,24.8,0
2020,4,2,22,0,24.5,0
2020,4,2,23,0,24.5,0
2020,4,3,0,0,24.5,0
2020,4,3,1,0,26,20
2020,4,3,2,0,28.8,234
2020,4,3,3,0,31.9,489
2020,4,3,4,0,34.5,721
2020,4,3,5,0,36.7,902
2020,4,3,6,0,38.3,1009
2020,4,3,7,0,39.3,1043
2020,4,3,8,0,39.7,992
2020,4,3,9,0,39.5,863
2020,4,3,10,0,38.6,667
2020,4,3,11,0,37,425
2020,4,3,12,0,34.6,170
2020,4,3,13,0,32,0
2020,4,3,14,0,30.2,0
2020,4,3,15,0,28.6,0
2020,4,3,16,0,27.4,0
2020,4,3,17,0,26.5,0
2020,4,3,18,0,25.7,0
2020,4,3,19,0,25.2,0
2020,4,3,20,0,24.8,0
2020,4,3,21,0,24.6,0
2020,4,3,22,0,24.6,0
2020,4,3,23,0,24.5,0
2020,4,4,0,0,24.4,0
2020,4,4,1,0,25.8,25
2020,4,4,2,0,28.5,238
2020,4,4,3,0,31.4,492
2020,4,4,4,0,34.2,722
2020,4,4,5,0,36.6,897
2020,4,4,6,0,38.4,1021
2020,4,4,7,0,39.6,1048
2020,4,4,8,0,40.1,993
2020,4,4,9,0,40,856
2020,4,4,10,0,39.2,661
2020,4,4,11,0,37.7,421
2020,4,4,12,0,35.3,169
2020,4,4,13,0,32.8,0
2020,4,4,14,0,30.8,0
2020,4,4,15,0,29.5,0
2020,4,4,16,0,28.7,0
2020,4,4,17,0,28.1,0
2020,4,4,18,0,27.6,0
2020,4,4,19,0,27.2,0
2020,4,4,20,0,27,0
2020,4,4,21,0,26.9,0
2020,4,4,22,0,26.8,0
2020,4,4,23,0,26.7,0
2020,4,5,0,0,26.7,0
2020,4,5,1,0,27.2,11
2020,4,5,2,0,28.4,86
2020,4,5,3,0,29.7,305
2020,4,5,4,0,30.9,437
2020,4,5,5,0,31.5,639
2020,4,5,6,0,31.8,803
2020,4,5,7,0,32.3,1014
2020,4,5,8,0,32.6,792
2020,4,5,9,0,32.6,754
2020,4,5,10,0,32.4,559
2020,4,5,11,0,31.9,412
2020,4,5,12,0,30.9,167
2020,4,5,13,0,29.7,0
2020,4,5,14,0,29.2,0
2020,4,5,15,0,28.6,0
2020,4,5,16,0,28.1,0
2020,4,5,17,0,27.6,0
2020,4,5,18,0,27.2,0
2020,4,5,19,0,26.7,0
2020,4,5,20,0,26.4,0
2020,4,5,21,0,26.1,0
2020,4,5,22,0,25.8,0
2020,4,5,23,0,25.6,0
2020,4,6,0,0,25.5,0
2020,4,6,1,0,27,30
2020,4,6,2,0,29.6,199
2020,4,6,3,0,32,446
2020,4,6,4,0,34.2,717
2020,4,6,5,0,36,889
2020,4,6,6,0,37.4,998
2020,4,6,7,0,38.3,1022
2020,4,6,8,0,38.5,967
2020,4,6,9,0,38.2,760
2020,4,6,10,0,37.4,634
2020,4,6,11,0,36.1,402
2020,4,6,12,0,34.3,161
2020,4,6,13,0,32.5,0
2020,4,6,14,0,31.1,0
2020,4,6,15,0,30,0
2020,4,6,16,0,29,0
2020,4,6,17,0,28.3,0
2020,4,6,18,0,27.8,0
2020,4,6,19,0,27.4,0
2020,4,6,20,0,27,0
2020,4,6,21,0,26.6,0
2020,4,6,22,0,26.3,0
2020,4,6,23,0,26,0
2020,4,7,0,0,25.8,0
2020,4,7,1,0,27.2,19
2020,4,7,2,0,29.9,141
2020,4,7,3,0,31.8,375
2020,4,7,4,0,33.3,594
2020,4,7,5,0,34.5,730
2020,4,7,6,0,35.3,748
2020,4,7,7,0,35.8,843
2020,4,7,8,0,36,844
2020,4,7,9,0,36.1,693
2020,4,7,10,0,35.7,582
2020,4,7,11,0,34.9,308
2020,4,7,12,0,33.3,13
2020,4,7,13,0,31.6,0
2020,4,7,14,0,31.1,0
2020,4,7,15,0,30.5,0
2020,4,7,16,0,29.9,0
2020,4,7,17,0,29.3,0
2020,4,7,18,0,28.7,0
2020,4,7,19,0,28.2,0
2020,4,7,20,0,27.7,0
2020,4,7,21,0,27.4,0
2020,4,7,22,0,27,0
2020,4,7,23,0,26.8,0
2020,4,8,0,0,26.6,0
2020,4,8,1,0,27.7,22
2020,4,8,2,0,29.9,246
2020,4,8,3,0,32.3,492
2020,4,8,4,0,34.1,712
2020,4,8,5,0,35.4,882
2020,4,8,6,0,36.3,969
2020,4,8,7,0,36.8,996
2020,4,8,8,0,37,721
2020,4,8,9,0,36.7,622
2020,4,8,10,0,36.1,402
2020,4,8,11,0,35.1,316
2020,4,8,12,0,33.6,156
2020,4,8,13,0,32.2,0
2020,4,8,14,0,31.2,0
2020,4,8,15,0,30.1,0
2020,4,8,16,0,29,0
2020,4,8,17,0,28.1,0
2020,4,8,18,0,27.5,0
2020,4,8,19,0,27,0
2020,4,8,20,0,26.7,0
2020,4,8,21,0,26.4,0
2020,4,8,22,0,26.1,0
2020,4,8,23,0,26,0
2020,4,9,0,0,25.9,0
2020,4,9,1,0,27,31
2020,4,9,2,0,29.5,242
2020,4,9,3,0,32.4,488
2020,4,9,4,0,34.7,709
2020,4,9,5,0,36.3,879
2020,4,9,6,0,37.4,973
2020,4,9,7,0,38.2,997
2020,4,9,8,0,38.3,939
2020,4,9,9,0,37.8,805
2020,4,9,10,0,36.7,614
2020,4,9,11,0,35.1,306
2020,4,9,12,0,33.1,76
2020,4,9,13,0,31,0
2020,4,9,14,0,29.7,0
2020,4,9,15,0,28.8,0
2020,4,9,16,0,28,0
2020,4,9,17,0,27.5,0
2020,4,9,18,0,27,0
2020,4,9,19,0,26.5,0
2020,4,9,20,0,26.1,0
2020,4,9,21,0,25.8,0
2020,4,9,22,0,25.5,0
2020,4,9,23,0,25.2,0
2020,4,10,0,0,24.9,0
2020,4,10,1,0,26.2,26
2020,4,10,2,0,28.4,194
2020,4,10,3,0,30.9,417
2020,4,10,4,0,33.1,717
2020,4,10,5,0,35,888
2020,4,10,6,0,36.4,973
2020,4,10,7,0,37.4,720
2020,4,10,8,0,37.8,942
2020,4,10,9,0,37.3,831
2020,4,10,10,0,36.5,620
2020,4,10,11,0,35.1,404
2020,4,10,12,0,32.9,160
2020,4,10,13,0,30.7,0
2020,4,10,14,0,29.4,0
2020,4,10,15,0,28.4,0
2020,4,10,16,0,27.7,0
2020,4,10,17,0,27.1,0
2020,4,10,18,0,26.5,0
2020,4,10,19,0,26,0
2020,4,10,20,0,25.5,0
2020,4,10,21,0,25.2,0
2020,4,10,22,0,25,0
2020,4,10,23,0,24.9,0
2020,4,11,0,0,24.9,0
2020,4,11,1,0,26.2,33
2020,4,11,2,0,28.5,245
2020,4,11,3,0,31.2,492
2020,4,11,4,0,33.4,714
2020,4,11,5,0,35.2,887
2020,4,11,6,0,36.5,1000
2020,4,11,7,0,37.5,1025
2020,4,11,8,0,38,970
2020,4,11,9,0,37.8,721
2020,4,11,10,0,37.2,643
2020,4,11,11,0,35.9,407
2020,4,11,12,0,33.7,162
2020,4,11,13,0,31.3,0
2020,4,11,14,0,30.2,0
2020,4,11,15,0,28.9,0
2020,4,11,16,0,28.1,0
2020,4,11,17,0,27.3,0
2020,4,11,18,0,26.7,0
2020,4,11,19,0,26.1,0
2020,4,11,20,0,25.6,0
2020,4,11,21,0,25.2,0
2020,4,11,22,0,25.1,0
2020,4,11,23,0,24.9,0
2020,4,12,0,0,24.8,0
2020,4,12,1,0,26.4,38
2020,4,12,2,0,28.9,260
2020,4,12,3,0,31.6,511
2020,4,12,4,0,34.1,734
2020,4,12,5,0,36,904
2020,4,12,6,0,37.5,1007
2020,4,12,7,0,38.5,1030
2020,4,12,8,0,38.9,973
2020,4,12,9,0,38.9,841
2020,4,12,10,0,38.3,646
2020,4,12,11,0,37.1,408
2020,4,12,12,0,34.7,161
2020,4,12,13,0,31.9,0
2020,4,12,14,0,30.9,0
2020,4,12,15,0,29.5,0
2020,4,12,16,0,28.3,0
2020,4,12,17,0,27.2,0
2020,4,12,18,0,26.4,0
2020,4,12,19,0,25.8,0
2020,4,12,20,0,25.5,0
2020,4,12,21,0,25.2,0
2020,4,12,22,0,24.9,0
2020,4,12,23,0,24.5,0
2020,4,13,0,0,24.2,0
2020,4,13,1,0,26,37
2020,4,13,2,0,29.1,254
2020,4,13,3,0,32,502
2020,4,13,4,0,34.3,724
2020,4,13,5,0,36.2,892
2020,4,13,6,0,37.6,1015
2020,4,13,7,0,38.6,1038
2020,4,13,8,0,39.1,983
2020,4,13,9,0,39.1,846
2020,4,13,10,0,38.5,651
2020,4,13,11,0,37.3,414
2020,4,13,12,0,35.1,165
2020,4,13,13,0,32.4,0
2020,4,13,14,0,31.1,0
2020,4,13,15,0,29.8,0
2020,4,13,16,0,28.7,0
2020,4,13,17,0,27.7,0
2020,4,13,18,0,27,0
2020,4,13,19,0,26.5,0
2020,4,13,20,0,26.2,0
2020,4,13,21,0,25.9,0
2020,4,13,22,0,25.6,0
2020,4,13,23,0,25.3,0
2020,4,14,0,0,24.9,0
2020,4,14,1,0,26.7,39
2020,4,14,2,0,29.6,260
2020,4,14,3,0,32.2,508
2020,4,14,4,0,34.7,733
2020,4,14,5,0,36.8,903
2020,4,14,6,0,38.3,1004
2020,4,14,7,0,39.3,1027
2020,4,14,8,0,39.7,971
2020,4,14,9,0,39.4,740
2020,4,14,10,0,38.4,646
2020,4,14,11,0,36.8,410
2020,4,14,12,0,34.5,163
2020,4,14,13,0,32.2,0
2020,4,14,14,0,30.6,0
2020,4,14,15,0,29.4,0
2020,4,14,16,0,28.5,0
2020,4,14,17,0,27.7,0
2020,4,14,18,0,27,0
2020,4,14,19,0,26.5,0
2020,4,14,20,0,26.1,0
2020,4,14,21,0,25.9,0
2020,4,14,22,0,25.6,0
2020,4,14,23,0,25.3,0
2020,4,15,0,0,25.2,0
2020,4,15,1,0,26.6,42
2020,4,15,2,0,29.1,265
2020,4,15,3,0,32,518
2020,4,15,4,0,34.6,743
2020,4,15,5,0,36.7,914
2020,4,15,6,0,38.3,1012
2020,4,15,7,0,39.4,1034
2020,4,15,8,0,39.8,977
2020,4,15,9,0,39.6,664
2020,4,15,10,0,38.8,647
2020,4,15,11,0,37.4,409
2020,4,15,12,0,35.2,162
2020,4,15,13,0,32.8,0
2020,4,15,14,0,31,0
2020,4,15,15,0,29.5,0
2020,4,15,16,0,28.5,0
2020,4,15,17,0,27.8,0
2020,4,15,18,0,27.2,0
2020,4,15,19,0,26.8,0
2020,4,15,20,0,26.4,0
2020,4,15,21,0,26.1,0
2020,4,15,22,0,25.8,0
2020,4,15,23,0,25.7,0
2020,4,16,0,0,25.7,0
2020,4,16,1,0,27.2,41
2020,4,16,2,0,29.7,261
2020,4,16,3,0,32.3,511
2020,4,16,4,0,34.7,734
2020,4,16,5,0,36.7,904
2020,4,16,6,0,38.2,998
2020,4,16,7,0,39.1,1022
2020,4,16,8,0,39.6,967
2020,4,16,9,0,39.4,840
2020,4,16,10,0,38.6,646
2020,4,16,11,0,37.3,410
2020,4,16,12,0,35.2,163
2020,4,16,13,0,33,0
2020,4,16,14,0,31.3,0
2020,4,16,15,0,30,0
2020,4,16,16,0,29.2,0
2020,4,16,17,0,28.6,0
2020,4,16,18,0,28,0
2020,4,16,19,0,27.5,0
2020,4,16,20,0,27,0
2020,4,16,21,0,26.5,0
2020,4,16,22,0,26,0
2020,4,16,23,0,25.7,0
2020,4,17,0,0,25.5,0
2020,4,17,1,0,27.4,35
2020,4,17,2,0,30.1,259
2020,4,17,3,0,32.9,471
2020,4,17,4,0,35.4,635
2020,4,17,5,0,37.5,734
2020,4,17,6,0,39,979
2020,4,17,7,0,39.8,716
2020,4,17,8,0,40.1,943
2020,4,17,9,0,39.9,823
2020,4,17,10,0,39,632
2020,4,17,11,0,37.5,398
2020,4,17,12,0,35.4,81
2020,4,17,13,0,33.2,0
2020,4,17,14,0,31.5,0
2020,4,17,15,0,30.1,0
2020,4,17,16,0,29.4,0
2020,4,17,17,0,28.8,0
2020,4,17,18,0,28.3,0
2020,4,17,19,0,27.9,0
2020,4,17,20,0,27.5,0
2020,4,17,21,0,27,0
2020,4,17,22,0,26.6,0
2020,4,17,23,0,26.2,0
2020,4,18,0,0,25.9,0
2020,4,18,1,0,27.7,44
2020,4,18,2,0,30.3,265
2020,4,18,3,0,33,512
2020,4,18,4,0,35.4,732
2020,4,18,5,0,37.3,899
2020,4,18,6,0,38.7,588
2020,4,18,7,0,39.6,742
2020,4,18,8,0,39.8,963
2020,4,18,9,0,39.5,779
2020,4,18,10,0,38.7,605
2020,4,18,11,0,37.3,402
2020,4,18,12,0,35.3,160
2020,4,18,13,0,33.2,0
2020,4,18,14,0,31.6,0
2020,4,18,15,0,30.5,0
2020,4,18,16,0,29.7,0
2020,4,18,17,0,29.1,0
2020,4,18,18,0,28.6,0
2020,4,18,19,0,28,0
2020,4,18,20,0,27.5,0
2020,4,18,21,0,27.1,0
2020,4,18,22,0,26.8,0
2020,4,18,23,0,26.5,0
2020,4,19,0,0,26.3,0
2020,4,19,1,0,27.6,47
2020,4,19,2,0,29.8,207
2020,4,19,3,0,32.2,361
2020,4,19,4,0,34.4,585
2020,4,19,5,0,36.1,832
2020,4,19,6,0,37,787
2020,4,19,7,0,37.3,735
2020,4,19,8,0,37,865
2020,4,19,9,0,36.4,768
2020,4,19,10,0,35.7,594
2020,4,19,11,0,34.5,400
2020,4,19,12,0,32.7,160
2020,4,19,13,0,31.1,0
2020,4,19,14,0,30,0
2020,4,19,15,0,29.2,0
2020,4,19,16,0,28.6,0
2020,4,19,17,0,28,0
2020,4,19,18,0,27.5,0
2020,4,19,19,0,27.1,0
2020,4,19,20,0,26.7,0
2020,4,19,21,0,26.4,0
2020,4,19,22,0,26.2,0
2020,4,19,23,0,26,0
2020,4,20,0,0,25.8,0
2020,4,20,1,0,27.5,50
2020,4,20,2,0,29.6,276
2020,4,20,3,0,31.9,523
2020,4,20,4,0,33.9,740
2020,4,20,5,0,35.6,905
2020,4,20,6,0,36.6,1005
2020,4,20,7,0,37.1,1024
2020,4,20,8,0,37.3,764
2020,4,20,9,0,36.9,749
2020,4,20,10,0,36.1,639
2020,4,20,11,0,34.8,408
2020,4,20,12,0,33.3,166
2020,4,20,13,0,31.7,0
2020,4,20,14,0,30.7,0
2020,4,20,15,0,29.8,0
2020,4,20,16,0,28.9,0
2020,4,20,17,0,28.1,0
2020,4,20,18,0,27.4,0
2020,4,20,19,0,26.7,0
2020,4,20,20,0,26.2,0
2020,4,20,21,0,25.8,0
2020,4,20,22,0,25.6,0
2020,4,20,23,0,25.3,0
2020,4,21,0,0,25.1,0
2020,4,21,1,0,27.1,53
2020,4,21,2,0,30.1,208
2020,4,21,3,0,33,417
2020,4,21,4,0,35.5,653
2020,4,21,5,0,37.6,754
2020,4,21,6,0,39.1,674
2020,4,21,7,0,40,930
2020,4,21,8,0,40.3,875
2020,4,21,9,0,40.1,792
2020,4,21,10,0,39.2,629
2020,4,21,11,0,37.7,409
2020,4,21,12,0,35.4,163
2020,4,21,13,0,32.9,0
2020,4,21,14,0,31.3,0
2020,4,21,15,0,30.2,0
2020,4,21,16,0,29.5,0
2020,4,21,17,0,28.8,0
2020,4,21,18,0,28.3,0
2020,4,21,19,0,27.8,0
2020,4,21,20,0,27.4,0
2020,4,21,21,0,27.1,0
2020,4,21,22,0,26.9,0
2020,4,21,23,0,26.7,0
2020,4,22,0,0,26.6,0
2020,4,22,1,0,27.8,42
2020,4,22,2,0,30.3,231
2020,4,22,3,0,33.3,451
2020,4,22,4,0,35.9,624
2020,4,22,5,0,37.9,776
2020,4,22,6,0,39.4,871
2020,4,22,7,0,40.3,939
2020,4,22,8,0,40.6,914
2020,4,22,9,0,40.3,799
2020,4,22,10,0,39.3,560
2020,4,22,11,0,37.9,387
2020,4,22,12,0,35.8,165
2020,4,22,13,0,33.8,0
2020,4,22,14,0,32.2,0
2020,4,22,15,0,30.9,0
2020,4,22,16,0,30,0
2020,4,22,17,0,29.3,0
2020,4,22,18,0,28.7,0
2020,4,22,19,0,28.3,0
2020,4,22,20,0,27.8,0
2020,4,22,21,0,27.4,0
2020,4,22,22,0,27.1,0
2020,4,22,23,0,27,0
2020,4,23,0,0,26.9,0
2020,4,23,1,0,28.9,45
2020,4,23,2,0,32.3,231
2020,4,23,3,0,35,389
2020,4,23,4,0,37.3,675
2020,4,23,5,0,39.2,814
2020,4,23,6,0,40.5,761
2020,4,23,7,0,41.1,1005
2020,4,23,8,0,41.3,945
